Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
11/24/2014,CHEV,LL,,BLU,X125432,IL,10300 S. Doty,(773) 568-8495 ,2750671
11/24/2014,CHEV,LL,TK,BLK,S107094,IL,10300 S. Doty,(773) 568-8495 ,2750693
11/24/2014,CHEV,VN,,GRY,R191579,IL,701 N. Sacramento,(773) 265-7605,6798913
11/24/2014,CHEV,VN,,SIL,702R143,IL,10300 S. Doty,(773) 568-8495 ,2750673
11/24/2014,CHEV,VN,TK,TAN,8050571,IL,701 N. Sacramento,(773) 265-7605,6798916
11/24/2014,CHRY,4D,,BLU,S392127,IL,701 N. Sacramento,(773) 265-7605,6798890
11/24/2014,CHRY,4D,,BLK,,,10300 S. Doty,(773) 785-9752,1714881
11/24/2014,CHRY,VN,,GRN,R189436,IL,701 N. Sacramento,(773) 265-7605,6798908
11/24/2014,DODG,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6798881
11/24/2014,DODG,LL,,WHI,E105268,IL,701 N. Sacramento,(773) 265-7605,6798937
11/24/2014,DODG,VN,,PLE,S460727,IL,701 N. Sacramento,(773) 265-7605,6798904
11/24/2014,FORD,2D,,BLK,1359560,IL,701 N. Sacramento,(773) 265-7605,6798945
11/24/2014,FORD,2D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6798868
11/24/2014,FORD,LL,TK,WHI,V141709,IL,701 N. Sacramento,(773) 265-7605,6798939
11/24/2014,FORD,LL,,SIL,N677894,IL,10300 S. Doty,(773) 568-8495 ,2750680
11/24/2014,FORD,VN,,WHI,1098160,IL,10300 S. Doty,(773) 568-8495 ,2750687
11/24/2014,GMC,LL,,YEL,S487327,IL,701 N. Sacramento,(773) 265-7605,6798877
11/24/2014,HOND,2T,,BLK,,,10300 S. Doty,(773) 568-8495,2750702
11/24/2014,HOND,4D,,BLK,V826979,IL,701 N. Sacramento,(773) 265-7605,6798888
11/24/2014,HYUN,2D,,BLK,S777857,IL,10300 S. Doty,(773) 568-8495 ,2750683
11/24/2014,HYUN,4D,,GRY,E233787,IL,10300 S. Doty,(773) 568-8495 ,2750689
11/24/2014,JEEP,LL,,RED,P148497,IL,701 N. Sacramento,(773) 265-7605,6798889
11/24/2014,KIA,4D,,GLD,V128725,IL,701 N. Sacramento,(773) 265-7605,6798928
11/24/2014,MAZD,2D,,GRY,X939620,IL,10300 S. Doty,(773) 568-8495 ,2750684
11/24/2014,MAZD,4D,,GLD,R209166,IL,701 N. Sacramento,(773) 265-7605,6798866
11/24/2014,MERC,4D,,GRN,S901929,IL,10300 S. Doty,(773) 568-8495,2750697
11/24/2014,MERC,4D,,TAN,V134421,IL,10300 S. Doty,(773) 568-8495,2750703
11/24/2014,MERZ,LL,,SIL,350TMP,WI,10300 S. Doty,(773) 568-8495 ,2750677
11/24/2014,MERZ,LL,,BLK,R420762,IL,701 N. Sacramento,(773) 265-7605,6798935
11/24/2014,NISS,4D,,BLK,S887856,IL,10300 S. Doty,(773) 568-8495 ,2750695
11/24/2014,NISS,4D,,GRN,S153711,IL,701 N. Sacramento,(773) 265-7605,6798897
11/24/2014,NISS,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,6798907
11/24/2014,PONT,4D,,GRY,N648980,IL,10300 S. Doty,(773) 568-8495,2750706
11/24/2014,PONT,4D,,BLK,V332760,IL,701 N. Sacramento,(773) 265-7605,6798925
11/24/2014,PONT,VN,TK,SIL,,IL,10300 S. Doty,(773) 568-8495,2750709
11/24/2014,SUZI,2D,,BLU,,IL,10300 S. Doty,(773) 568-8495 ,2750672
11/24/2014,TOYT,4D,,RED,330R277,IL,701 N. Sacramento,(773) 265-7605,6798927
11/24/2014,VOLK,2D,,BLU,T109167,IL,701 N. Sacramento,(773) 265-7605,6798899
11/24/2014,VOLK,4D,,BLK,P199578,IL,701 N. Sacramento,(773) 265-7605,6798917
11/24/2014,VOLV,LL,,,R971695,IL,400 E. Lower Wacker,(312) 744-7550,1532940
11/23/2014,BMW,LL,,WHI,V138298,IL,10300 S. Doty,(773) 568-8495 ,2750629
11/23/2014,BUIC,4D,,DGR,N938278,IL,10300 S. Doty,(773) 568-8495 ,2750655
11/23/2014,BUIC,4D,,SIL,BNF217,IA,701 N. Sacramento,(773) 265-7605,6798831
11/23/2014,BUIC,4D,,BLU,S221755,IL,701 N. Sacramento,(773) 265-7605,6798858
11/23/2014,BUIC,4D,,SIL,V532585,IL,10300 S. Doty,(773) 568-8495 ,2750668
11/23/2014,BUIC,4D,,SIL,S722319,IL,701 N. Sacramento,(773) 265-7605,6798860
11/23/2014,CHEV,2D,,GRN,V724302,IL,10300 S. Doty,(773) 568-8495 ,2750648
11/23/2014,CHEV,4D,,BLK,S795248,IL,701 N. Sacramento,(773) 265-7605,6798836
11/23/2014,CHEV,4D,,WHI,BAC9249,AZ,10300 S. Doty,(773) 568-8495 ,2750666
11/23/2014,CHEV,4D,,GRN,V515654,IL,701 N. Sacramento,(773) 265-7605,6798864
11/23/2014,CHEV,4D,,BLU,S491387,IL,10300 S. Doty,(773) 568-8495 ,2750656
11/23/2014,CHEV,4D,,BLK,UIS544,IN,10300 S. Doty,(773) 568-8495 ,2750649
11/23/2014,CHEV,4D,,TAN,S886721,IL,10300 S. Doty,(773) 568-8495 ,2750642
11/23/2014,CHEV,4D,,BLU,J793083,IL,701 N. Sacramento,(773) 265-7605,6798822
11/23/2014,CHEV,LL,,BLU,V507267,IL,10300 S. Doty,(773) 568-8495 ,2750653
11/23/2014,CHEV,VN,,MAR,V743549,IL,701 N. Sacramento,(773) 265-7605,6798855
11/23/2014,CHEV,VN,TK,GRY,P945194,IL,10300 S. Doty,(773) 568-8495 ,2750663
11/23/2014,CHRY,4D,,SIL,K948507,IL,701 N. Sacramento,(773) 265-7605,6798863
11/23/2014,DODG,LL,,BLK,S713461,IL,10300 S. Doty,(773) 568-8495 ,2750643
11/23/2014,DODG,PK,TK,GRN,1462019B,IL,10300 S. Doty,(773) 568-8495 ,2750634
11/23/2014,DODG,VC,,GRY,V986673,IL,701 N. Sacramento,(773) 265-7605,6798827
11/23/2014,DODG,VN,,BLU,V725202,IL,10300 S. Doty,(773) 568-8495 ,2750651
11/23/2014,DODG,VN,,GRN,V249758,IL,701 N. Sacramento,(773) 265-7605,6798824
11/23/2014,DODG,VN,,BLU,R802555,IL,10300 S. Doty,(773) 568-8495 ,2750646
11/23/2014,FORD,4D,,MAR,203WCB,WI,10300 S. Doty,(773) 568-8495 ,2750670
11/23/2014,FORD,LL,TK,WHI,8556194,IL,10300 S. Doty,(773) 568-8495 ,2750638
11/23/2014,FORD,LL,TK,GRN,CEK4910,MI,10300 S. Doty,(773) 568-8495 ,2750640
11/23/2014,HOND,4D,,BLK,V414249,IL,701 N. Sacramento,(773) 265-7605,6798821
11/23/2014,HYUN,LL,TK,TAN,E149684,IL,10300 S. Doty,(773) 568-8495 ,2750628
11/23/2014,JAGU,4D,,BLK,V608047,IL,10300 S. Doty,(773) 568-8495,2750662
11/23/2014,KIA,LL,,BLU,N218542,IL,701 N. Sacramento,(773) 265-7605,6798841
11/23/2014,MERC,4D,,BLK,K106252,IL,701 N. Sacramento,(773) 265-7605,6798818
11/23/2014,MERC,SW,,TAN,R429467,IL,701 N. Sacramento,(773) 265-7605,6798815
11/23/2014,MITS,LL,,BLU,R554964,IL,701 N. Sacramento,(773) 265-7605,6798835
11/23/2014,OLDS,4D,,TAN,V415920,IL,10300 S. Doty,(773) 568-8495 ,2750647
11/23/2014,OLDS,4D,,TAN,,IL,400 E. Lower Wacker,(312) 744-7550,917430
11/23/2014,OLDS,VN,TK,GRN,E103532,IL,10300 S. Doty,(773) 568-8495 ,2750631
11/23/2014,PONT,2D,,RED,V335485,IL,701 N. Sacramento,(773) 265-7605,6798828
11/23/2014,PONT,4D,,BLK,678WVW,WI,701 N. Sacramento,(773) 265-7605,6798812
11/23/2014,PONT,4D,,SIL,V607343,IL,10300 S. Doty,(773) 568-8495 ,2750654
11/23/2014,PONT,4D,,SIL,,,10300 S. Doty,(773) 568-8495 ,2750660
11/22/2014,AUDI,LL,,WHI,S898926,IL,10300 S. Doty,(773) 568-8495 ,2750624
11/22/2014,BMW,4D,,GRN,V330226,IL,701 N. Sacramento,(773) 265-7605,6798738
11/22/2014,BUIC,4D,,COM,E155483,IL,10300 S. Doty,(773) 568-8495 ,2750581
11/22/2014,BUIC,4D,,GLD,L316565,IL,701 N. Sacramento,(773) 265-7605,6798796
11/22/2014,BUIC,4D,,BLK,S375311,IL,701 N. Sacramento,(773) 265-7605,6798759
11/22/2014,BUIC,4D,,GRY,S385057,IL,10300 S. Doty,(773) 568-8495 ,2750590
11/22/2014,BUIC,LL,TK,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2750606
11/22/2014,CADI,4D,,WHI,,IL,400 E. Lower Wacker,(312) 744-7550,917329
11/22/2014,CHEV,2D,MOC,WHI,715R142,IL,10300 S. Doty,(773) 568-8495 ,2750607
11/22/2014,CHEV,4D,,BLU,V600378,IL,10300 S. Doty,(773) 568-8495 ,2750585
11/22/2014,CHEV,VN,,TAN,RFE412,E1,10300 S. Doty,(773) 568-8495,2750611
11/22/2014,CHEV,VN,,GRY,E152742,IL,10300 S. Doty,(773) 568-8495 ,2750587
11/22/2014,CHRY,VN,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6798782
11/22/2014,CHRY,VN,,GLD,V240791,IL,701 N. Sacramento,(773) 265-7605,6798725
11/22/2014,FORD,2D,,BLU,P358358,IL,701 N. Sacramento,(773) 265-7605,6798745
11/22/2014,FORD,2D,,GRY,S392413,IL,10300 S. Doty,(773) 568-8495 ,2750592
11/22/2014,FORD,4D,,GRY,K562646,IL,701 N. Sacramento,(773) 265-7605,6798777
11/22/2014,FORD,4D,,SIL,TIQ123,IN,10300 S. Doty,(773) 568-8495 ,2750582
11/22/2014,FORD,4D,,SIL,9362482,IL,701 N. Sacramento,(773) 265-7605,6798779
11/22/2014,FORD,PK,,BLU,1448347,IL,10300 S. Doty,(773) 568-8495 ,2750605
11/22/2014,FORD,PK,,RED,19655XB,IL,701 N. Sacramento,(773) 265-7605,6798749
11/22/2014,HOND,4D,,BLK,E313312,IL,701 N. Sacramento,(773) 265-7605,6798714
11/22/2014,HOND,4D,,SIL,S929988,IL,701 N. Sacramento,(773) 265-7605,6798739
11/22/2014,HOND,4D,,BLU,S693915,IL,701 N. Sacramento,(773) 265-7605,6798728
11/22/2014,HOND,4D,,SIL,570R711,IL,10300 S. Doty,(773) 568-8495 ,2750591
11/22/2014,HOND,VC,,RED,K484576,IL,701 N. Sacramento,(773) 265-7605,6798743
11/22/2014,HYUN,2H,,GRY,G714472,IL,400 E. Lower Wacker,(312) 744-7550,917409
11/22/2014,HYUN,2H,,GRY,G714472,IL,400 E. Lower Wacker,(312) 744-7550,917409
11/22/2014,HYUN,,,,V733381,IL,701 N. Sacramento,(773) 265-7605,6798713
11/22/2014,INFI,4D,,TAN,S120297,IL,10300 S. Doty,(773) 568-8495 ,2750597
11/22/2014,INFI,LL,,GRY,V513390,IL,701 N. Sacramento,(773) 265-7605,6798733
11/22/2014,JEEP,LL,,MAR,S675766,IL,701 N. Sacramento,(773) 265-7605,6798755
11/22/2014,JEEP,LL,,GRY,R976849,IL,701 N. Sacramento,(773) 265-7605,6798785
11/22/2014,JEEP,LL,,WHI,B735625,IL,701 N. Sacramento,(773) 265-7605,6798794
11/22/2014,JEEP,LL,,GRN,S481053,IL,701 N. Sacramento,(773) 265-7605,6798783
11/22/2014,JEEP,LL,,GRY,S994956,IL,701 N. Sacramento,(773) 265-7605,6798776
11/22/2014,LINC,4D,,BLK,N570942,IL,701 N. Sacramento,(773) 265-7605,6798771
11/22/2014,LINC,4D,,WHI,V150277,IL,701 N. Sacramento,(773) 265-7605,6798756
11/22/2014,LINC,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2750601
11/22/2014,LINC,4D,,TAN,364R730,IL,10300 S. Doty,(773) 568-8495 ,2750580
11/22/2014,MAZD,LL,,SIL,647R059,IL,701 N. Sacramento,(773) 265-7605,6798709
11/22/2014,MERC,LL,,GRN,V277167,IL,701 N. Sacramento,(773) 265-7605,6798754
11/22/2014,MERZ,4D,,BLK,P293374,IL,701 N. Sacramento,(773) 265-7605,6798727
11/22/2014,MITS,4D,,GRY,6388457,IL,701 N. Sacramento,(773) 265-7605,6798793
11/22/2014,NISS,4D,,GRY,S923162,IL,701 N. Sacramento,(773) 265-7605,6798717
11/22/2014,NISS,4D,,BLK,V748468,IL,10300 S. Doty,(773) 568-8495 ,2750627
11/22/2014,NISS,4D,,SIL,R818405,IL,10300 S. Doty,(773) 568-8495 ,2750621
11/22/2014,OLDS,4D,,GRN,S925167,IL,10300 S. Doty,(773) 568-8495 ,2750602
11/22/2014,OLDS,VN,,DBL,,IL,10300 S. Doty,(773) 568-8495 ,2750595
11/22/2014,PONT,2D,,RED,V431653,IL,701 N. Sacramento,(773) 265-7605,6798746
11/22/2014,PONT,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6798790
11/22/2014,PONT,4D,,GRN,H600381,IL,10300 S. Doty,(773) 568-8495 ,2750593
11/22/2014,PONT,4D,,BLU,V523876,IL,701 N. Sacramento,(773) 265-7605,6798798
11/22/2014,PONT,4T,,BLK,N927010,IL,701 N. Sacramento,(773) 265-7605,6798786
11/22/2014,PONT,VN,,GLD,S106390,IL,10300 S. Doty,(773) 568-8495 ,2750596
11/22/2014,TOYT,4D,,RED,469TLR,WI,701 N. Sacramento,(773) 265-7605,6798801
11/22/2014,TOYT,4D,,WHI,P608608,IL,701 N. Sacramento,(773) 265-7605,6798773
11/22/2014,TOYT,4D,,TAN,A723297,IL,10300 S. Doty,(773) 568-8495 ,2750594
11/21/2014,AUDI,LL,,GRY,S393019,IL,701 N. Sacramento,(773) 265-7605,6798660
11/21/2014,BUIC,4D,,WHI,S916379,IL,701 N. Sacramento,(773) 265-7605,6798693
11/21/2014,BUIC,4D,,GRY,S903380,IL,701 N. Sacramento,(773) 265-7605,6798644
11/21/2014,BUIC,4D,,GRN,V726051,IL,701 N. Sacramento,(773) 265-7605,6798646
11/21/2014,BUIC,4D,,RED,V854090,IL,701 N. Sacramento,(773) 265-7605,6798615
11/21/2014,CADI,2D,,WHI,L745380,IL,10300 S. Doty,(773) 568-8495 ,2750546
11/21/2014,CHEV,2D,,WHI,S881634,IL,701 N. Sacramento,(773) 265-7605,6798715
11/21/2014,CHEV,2D,,GRY,892AB,IL,10300 S. Doty,(773) 785-9752,1714878
11/21/2014,CHEV,4D,,GRY,595R059,IL,701 N. Sacramento,(773) 265-7605,6798710
11/21/2014,CHEV,4D,,MAR,V530127,IL,10300 S. Doty,(773) 568-8495 ,2750556
11/21/2014,CHEV,4D,,GRY,V129639,IL,701 N. Sacramento,(773) 265-7605,6798654
11/21/2014,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495 ,2750570
11/21/2014,CHEV,PK,,WHI,1355231,IL,10300 S. Doty,(773) 568-8495 ,2750571
11/21/2014,CHEV,VN,,RED,R487181,IL,701 N. Sacramento,(773) 265-7605,6798658
11/21/2014,CHEV,VN,,GLD,111UVE,WI,701 N. Sacramento,(773) 265-7605,6798695
11/21/2014,CHEV,VN,,WHI,S488766,IL,701 N. Sacramento,(773) 265-7605,6798648
11/21/2014,CHEV,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6798690
11/21/2014,CHRY,4D,,BLK,R803609,IL,10300 S. Doty,(773) 568-8495 ,2750534
11/21/2014,CHRY,4D,,WHI,S680423,IL,701 N. Sacramento,(773) 265-7605,6798675
11/21/2014,CHRY,4D,,BLU,L927808,IL,701 N. Sacramento,(773) 265-7605,6798702
11/21/2014,CHRY,VN,,GLD,J427642,IL,701 N. Sacramento,(773) 265-7605,6798703
11/21/2014,CHRY,VN,,BLU,E144814,IL,10300 S. Doty,(773) 568-8495 ,2750540
11/21/2014,DODG,4D,,WHI,E152198,IL,10300 S. Doty,(773) 568-8495 ,2750578
11/21/2014,DODG,VN,,SIL,S925979,IL,701 N. Sacramento,(773) 265-7605,6798604
11/21/2014,DODG,VN,,BLU,S882325,IL,10300 S. Doty,(773) 568-8495 ,2750538
11/21/2014,DODG,VN,TK,GRY,V723847,IL,701 N. Sacramento,(773) 265-7605,6798689
11/21/2014,FORD,2D,,GRN,R736924,IL,701 N. Sacramento,(773) 265-7605,6798638
11/21/2014,FORD,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6798681
11/21/2014,FORD,4D,,BLK,310KW,IN,701 N. Sacramento,(773) 265-7605,6798661
11/21/2014,FORD,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495 ,2750548
11/21/2014,GMC,LL,,RED,N490417,IL,701 N. Sacramento,(773) 265-7605,6798633
11/21/2014,HOND,4D,,WHI,L676874,IL,701 N. Sacramento,(773) 265-7605,6798621
11/21/2014,HYUN,2D,,SIL,V173610,IL,10300 S. Doty,(773) 568-8495 ,2750574
11/21/2014,HYUN,4D,,BLK,S677084,IL,701 N. Sacramento,(773) 265-7605,6798699
11/21/2014,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495 ,2750547
11/21/2014,JEEP,LL,,GRN,P350343,IL,701 N. Sacramento,(773) 265-7605,6798670
11/21/2014,KIA,4D,,WHI,V385614,IL,701 N. Sacramento,(773) 265-7605,6798635
11/21/2014,LINC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6798662
11/21/2014,NISS,4D,SEN,GRY,X306652,IL,701 N. Sacramento,(773) 265-7605,6798623
11/21/2014,NISS,4D,,TRQ,,IL,701 N. Sacramento,(773) 265-7605,6798683
11/21/2014,NISS,LL,,BLK,V514085,IL,701 N. Sacramento,(773) 265-7605,6798677
11/21/2014,NISS,VN,,GRN,V150108,IL,701 N. Sacramento,(773) 265-7605,6798651
11/21/2014,OLDS,4D,,MAR,257R219,IL,701 N. Sacramento,(773) 265-7605,6798701
11/21/2014,PONT,2D,,GRY,E217827,IL,701 N. Sacramento,(773) 265-7605,6798686
11/21/2014,PONT,4D,,BLK,S865444,IL,701 N. Sacramento,(773) 265-7605,6798663
11/21/2014,SAA,4D,,BLK,V152533,IL,701 N. Sacramento,(773) 265-7605,6798620
11/21/2014,SATR,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6798694
11/20/2014,BMW,4D,,SIL,S484271,IL,701 N. Sacramento,(773) 265-7605,6798598
11/20/2014,BUIC,4D,,WHI,R432012,IL,701 N. Sacramento,(773) 265-7605,6798515
11/20/2014,BUIC,4D,,WHI,V595778,IL,10300 S. Doty,(773) 568-8495 ,2750496
11/20/2014,BUIC,4D,,SIL,S885569,IL,701 N. Sacramento,(773) 265-7605,6798602
11/20/2014,CHEV,2D,,BLK,V829563,IL,10300 S. Doty,(773) 568-8495 ,2750508
11/20/2014,CHEV,2D,,BLK,S141182,IL,701 N. Sacramento,(773) 265-7605,6798586
11/20/2014,CHEV,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495 ,2750492
11/20/2014,CHEV,4D,,BLU,S860312,IL,10300 S. Doty,(773) 568-8495 ,2750507
11/20/2014,CHEV,4D,,BLU,374R222,IL,10300 S. Doty,(773) 568-8495 ,2750498
11/20/2014,CHEV,LL,,WHI,331R993,IL,10300 S. Doty,(773) 568-8495 ,2750501
11/20/2014,CHEV,LL,,GRN,E144116,IL,10300 S. Doty,(773) 568-8495 ,2750503
11/20/2014,CHEV,VN,,BLU,N806342,IL,701 N. Sacramento,(773) 265-7605,6798588
11/20/2014,CHRY,4D,,PLE,V470188,IL,701 N. Sacramento,(773) 265-7605,6798576
11/20/2014,CHRY,4D,,TAN,V735128,IL,701 N. Sacramento,(773) 265-7605,6798524
11/20/2014,CHRY,4D,,TAN,V735128,IL,701 N. Sacramento,(773) 265-7605,6798524
11/20/2014,CHRY,4D,,GRY,V602876,IL,701 N. Sacramento,(773) 265-7605,6798510
11/20/2014,CHRY,VN,,BLU,N149437,IL,701 N. Sacramento,(773) 265-7605,6798585
11/20/2014,DODG,4D,,GRN,S401142,IL,701 N. Sacramento,(773) 265-7605,6798566
11/20/2014,DODG,LL,,BLU,V155169,IL,701 N. Sacramento,(773) 265-7605,6798578
11/20/2014,DODG,VC,,MAR,R216519,IL,10300 S. Doty,(773) 568-8495 ,2750487
11/20/2014,DODG,VN,,GRY,R506948,IL,701 N. Sacramento,(773) 265-7605,6798546
11/20/2014,DODG,VN,TK,MAR,789R013,IL,10300 S. Doty,(773) 568-8495 ,2750518
11/20/2014,FORD,4D,,BLU,S489758,IL,701 N. Sacramento,(773) 265-7605,6798564
11/20/2014,FORD,LL,,BLU,R377284,IL,701 N. Sacramento,(773) 265-7605,6798582
11/20/2014,FORD,LL,,RED,S870320,IL,10300 S. Doty,(773) 568-8495 ,2750511
11/20/2014,FORD,LL,,TAN,S327604,IL,701 N. Sacramento,(773) 265-7605,6798544
11/20/2014,FORD,LL,,GRY,V173052,IL,701 N. Sacramento,(773) 265-7605,6798542
11/20/2014,FORD,PK,,GRN,1213020,IL,10300 S. Doty,(773) 568-8495 ,2750510
11/20/2014,GMC,LL,,YEL,1290942,IL,10300 S. Doty,(773) 568-8495 ,2750529
11/20/2014,GMC,LL,,YEL,27058CV,IL,701 N. Sacramento,(773) 265-7605,6798579
11/20/2014,GMC,PK,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6798519
11/20/2014,HOND,2D,,BLK,N568215,IL,701 N. Sacramento,(773) 265-7605,6798590
11/20/2014,HOND,4D,,GRN,E379291,IL,10300 S. Doty,(773) 568-8495 ,2750528
11/20/2014,HYUN,2D,,BLU,6308533,IL,701 N. Sacramento,(773) 265-7605,6798551
11/20/2014,HYUN,4D,,GRY,V826378,IL,10300 S. Doty,(773) 568-8495 ,2750497
11/20/2014,INFI,4D,,TAN,V337342,IL,10300 S. Doty,(773) 568-8495 ,2750495
11/20/2014,INFI,LL,,GRN,V199203,IL,701 N. Sacramento,(773) 265-7605,6798540
11/20/2014,KIA,LL,TK,TAN,130R348,IL,10300 S. Doty,(773) 568-8495 ,2750519
11/20/2014,LEXS,4D,,BLK,IT9850H,IL,10300 S. Doty,(773) 568-8495 ,2750485
11/20/2014,LINC,4D,,GRN,V633865,IL,10300 S. Doty,(773) 568-8495 ,2750517
11/20/2014,NISS,4D,,WHI,R506340,IL,701 N. Sacramento,(773) 265-7605,6798522
11/20/2014,PONT,2D,,RED,V979129,IL,10300 S. Doty,(773) 568-8495 ,2750513
11/20/2014,PONT,4D,,BLK,S863444,IL,10300 S. Doty,(773) 568-8495 ,2750494
11/20/2014,PONT,4D,,SIL,R135930,IL,701 N. Sacramento,(773) 265-7605,6798528
11/20/2014,SATR,4D,,RED,615R592,IL,701 N. Sacramento,(773) 265-7605,6798596
11/20/2014,VOLV,4D,,RED,S781055,IL,701 N. Sacramento,(773) 265-7605,6798592
11/20/2014,VOLV,SW,,SIL,X931407,IL,10300 S. Doty,(773) 785-9752,1714875
11/19/2014,BUIC,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2750443
11/19/2014,BUIC,4D,,TAN,BMJ4608,TX,10300 S. Doty,(773) 568-8495 ,2750462
11/19/2014,BUIC,4D,,TAN,BMJ4608,TX,10300 S. Doty,(773) 568-8495 ,2750462
11/19/2014,CHEV,2D,,BLU,20BT84,NB,10300 S. Doty,(773) 568-8495 ,2750438
11/19/2014,CHEV,4D,,SIL,V145509,IL,701 N. Sacramento,(773) 265-7605,6798400
11/19/2014,CHEV,LL,,RED,P136837,IL,10300 S. Doty,(773) 568-8495 ,2750456
11/19/2014,CHEV,VN,,TAN,V756481,IL,10300 S. Doty,(773) 568-8495 ,2750478
11/19/2014,DODG,4D,,BLK,S920913,IL,701 N. Sacramento,(773) 265-7605,6798500
11/19/2014,DODG,PK,,RED,55150FF,IL,10300 S. Doty,(773) 785-9752,1532930
11/19/2014,DODG,VC,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2750439
11/19/2014,DODG,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495 ,2750479
11/19/2014,DODG,,,GRN,S980484,IL,701 N. Sacramento,(773) 265-7605,6798392
11/19/2014,FORD,4D,,WHI,V199169,IL,701 N. Sacramento,(773) 265-7605,6798446
11/19/2014,FORD,4D,,BRO,,IL,701 N. Sacramento,(773) 265-7605,6798505
11/19/2014,FORD,LL,,TAN,R137381,IL,701 N. Sacramento,(773) 265-7605,6798399
11/19/2014,FORD,,,MAR,694R351,IL,701 N. Sacramento,(773) 265-7605,6798395
11/19/2014,GMC,LL,,BLK,R491462,IL,10300 S. Doty,(773) 568-8495 ,2750461
11/19/2014,GMC,PK,,RED,1172470B,IL,10300 S. Doty,(773) 568-8495 ,2750464
11/19/2014,HOND,VN,,TAN,L707941,IL,10300 S. Doty,(773) 568-8495 ,2750471
11/19/2014,HYUN,4D,,WHI,N465054,IL,10300 S. Doty,(773) 785-9752,1532931
11/19/2014,JEEP,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495 ,2750434
11/19/2014,LINC,4D,,GLD,424R948,IL,701 N. Sacramento,(773) 265-7605,6798433
11/19/2014,MERC,4D,,RED,A852820,IL,10300 S. Doty,(773) 568-8495 ,2750433
11/19/2014,MIT,LL,,RED,S435123,IL,701 N. Sacramento,(773) 265-7605,6798468
11/19/2014,NISS,4D,,BGE,G125194,IL,701 N. Sacramento,(773) 265-7605,6798383
11/19/2014,NISS,4D,,BLK,N643421,IL,10300 S. Doty,(773) 568-8495 ,2750453
11/19/2014,OLDS,4D,,SIL,S494868,IL,701 N. Sacramento,(773) 265-7605,6798385
11/19/2014,PONT,VC,,TAN,374R919,IL,701 N. Sacramento,(773) 265-7605,6798507
11/19/2014,PONT,VN,,RED,11851E,IL,701 N. Sacramento,(773) 265-7605,6798502
11/19/2014,SAA,4D,,GRY,S948551,IL,10300 S. Doty,(773) 785-9752,1532928
11/19/2014,SATR,4D,,DBL,V841753,IL,10300 S. Doty,(773) 568-8495 ,2750460
11/19/2014,SATR,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495 ,2750481
11/19/2014,TOYT,4D,,GRN,9579857,IL,10300 S. Doty,(773) 785-9752,1532929
11/19/2014,TOYT,4D,,GRY,00111655,IL,701 N. Sacramento,(773) 265-7605,6798428
11/19/2014,VOLK,LL,,BLU,V855009,IL,701 N. Sacramento,(773) 265-7605,6798387
11/19/2014,VOLV,4D,,BLU,782P020,IL,10300 S. Doty,(773) 568-8495 ,2750470
11/18/2014,BMW,4D,,WHI,V960806,IL,400 E. Lower Wacker,(312) 744-7550,917087
11/18/2014,BOBC,LD,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6798327
11/18/2014,BUIC,4D,,GRN,447WKY,WI,701 N. Sacramento,(773) 265-1846,1532924
11/18/2014,BUIC,4D,,WHI,S108324,IL,10300 S. Doty,(773) 568-8495 ,2750429
11/18/2014,BUIC,4D,,SIL,V523607,IL,10300 S. Doty,(773) 568-8495 ,2750422
11/18/2014,BUIC,4D,,WHI,S218814,IL,701 N. Sacramento,(773) 265-7605,6798354
11/18/2014,BUIC,LL,TK,BGE,K551327,IL,701 N. Sacramento,(773) 265-7605,6798374
11/18/2014,CADI,4D,,,X749349,IL,10300 S. Doty,(773) 568-8495 ,2750436
11/18/2014,CHEV,2D,,MAR,VXI526,IN,10300 S. Doty,(773) 568-8495,464872
11/18/2014,DODG,4D,,BLK,640WAN,WI,10300 S. Doty,(773) 568-8495 ,2750414
11/18/2014,DODG,4D,,TAN,00110403,IL,10300 S. Doty,(773) 568-8495 ,2750406
11/18/2014,DODG,VN,,GRY,V505665,IL,10300 S. Doty,(773) 568-8495 ,2750427
